,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
234,4.33,1.3,9.0,-1.5,1.33,9.0,4.5,-1.5,8.5,9.5,1.33,9.0,4.5,1.33,2.0,1.8,1.28,9.0,2.04,1.3,1.8,8.0,1.7,1.33,4.5,2.025,1.875,1.79,-1.5,1.9,4.2,3.75,4.65,1.85,Man United,Aston Villa,Man United_Aston Villa_2004
235,3.1,2.9,2.1,0.25,3.1,2.2,3.1,0.25,2.25,2.25,3.0,2.25,3.2,3.1,1.7,1.96,2.8,2.05,1.86,3.45,2.1,2.2,1.95,3.1,3.25,1.925,1.975,1.95,0.25,1.75,3.0,3.2,3.2,1.85,Norwich,Middlesbrough,Norwich_Middlesbrough_2004
236,3.2,3.5,1.8,0.5,4.33,1.83,3.2,0.5,1.72,1.83,4.0,1.83,3.25,4.5,1.61,1.8,4.33,1.7,2.04,5.0,2.25,1.9,1.83,4.5,3.25,2.075,1.825,2.0,0.5,1.71,3.1,3.2,3.25,1.89,Southampton,Liverpool,Southampton_Liverpool_2004
237,3.1,2.7,2.2,0.25,3.0,2.3,3.1,0.25,2.2,2.3,2.8,2.3,3.25,3.0,1.66,1.96,2.87,2.25,1.88,3.0,2.15,2.3,1.95,3.0,3.2,1.9,2.0,1.95,0.25,1.75,3.0,3.2,3.2,1.85,West Brom,Man City,West Brom_Man City_2004
238,3.5,1.4,6.5,-1.0,1.44,7.5,3.6,-1.0,8.0,7.5,1.44,8.0,4.0,1.44,2.0,2.0,1.4,7.5,1.84,1.45,1.8,6.0,2.0,1.45,4.0,1.875,2.025,1.65,-1.0,2.05,3.9,3.6,3.85,1.8,Arsenal,Newcastle,Arsenal_Newcastle_2004
239,3.0,2.2,2.8,-0.25,2.25,3.1,3.1,-0.25,2.87,3.1,2.2,3.0,3.1,2.3,1.65,1.82,2.25,3.2,2.02,2.15,2.2,3.0,1.78,2.3,3.2,2.075,1.825,1.95,-0.25,1.75,2.9,3.2,3.2,2.02,Blackburn,Bolton,Blackburn_Bolton_2004
240,3.0,2.2,3.0,-0.25,2.25,3.1,3.2,-0.25,3.0,3.2,2.1,3.5,3.1,2.25,1.6,1.8,2.2,3.45,2.04,2.0,2.3,2.9,1.8,2.45,3.2,2.075,1.825,2.05,-0.25,1.65,3.0,3.2,3.25,2.0,Arsenal,Man United,Arsenal_Man United_2004
241,3.2,2.2,3.0,-0.25,2.3,3.0,3.2,-0.25,2.75,2.87,2.1,2.85,3.25,2.37,1.55,1.94,2.25,2.7,1.9,2.4,2.4,2.9,1.9,2.4,3.2,1.9,2.0,2.05,-0.25,1.65,3.0,3.2,3.2,1.9,Bolton,Tottenham,Bolton_Tottenham_2004
242,3.2,2.4,2.38,0.0,2.8,2.4,3.1,0.0,2.3,2.4,2.75,2.45,3.2,2.87,1.65,1.74,2.62,2.3,2.1,2.9,2.2,2.6,1.75,2.75,3.25,2.15,1.75,2.05,0.0,1.65,3.0,3.0,3.25,2.05,Charlton,Liverpool,Charlton_Liverpool_2004
243,3.25,2.4,2.6,0.0,2.5,2.7,3.15,0.0,2.5,2.62,2.38,2.65,3.2,2.6,1.7,2.0,2.4,2.6,1.84,2.5,2.1,2.6,2.0,2.55,3.2,1.875,2.025,2.05,0.0,1.65,3.0,3.2,3.25,1.8,Portsmouth,Middlesbrough,Portsmouth_Middlesbrough_2004
244,3.1,2.2,2.8,-0.25,2.3,3.0,3.1,-0.25,2.8,3.25,2.2,3.05,3.2,2.2,1.7,1.86,2.25,3.1,1.98,2.2,2.1,2.9,1.8,2.3,3.2,1.95,1.95,2.05,-0.25,1.65,3.0,3.2,3.2,2.0,West Brom,Crystal Palace,West Brom_Crystal Palace_2004
245,3.3,1.8,4.0,-0.5,1.85,4.0,3.3,-0.5,3.75,4.33,1.8,3.75,3.1,1.9,1.65,1.84,1.8,3.9,2.0,1.85,2.2,3.8,1.73,2.0,3.4,2.05,1.85,2.05,-0.5,1.65,3.1,3.2,3.2,2.0,Birmingham,Southampton,Birmingham_Southampton_2004
246,3.6,4.6,1.4,1.0,7.0,1.5,4.0,1.0,1.44,1.5,7.0,1.5,3.75,7.0,1.65,1.86,6.5,1.4,1.98,7.25,2.2,1.6,1.88,7.0,3.75,2.0,1.9,2.05,1.0,1.65,3.4,3.75,3.7,1.92,Blackburn,Chelsea,Blackburn_Chelsea_2004
247,3.5,1.55,6.0,-0.75,1.53,6.5,3.4,-0.75,5.5,7.0,1.5,7.0,3.4,1.57,1.7,2.08,1.53,7.0,1.76,1.5,2.1,4.8,2.05,1.55,3.6,1.775,2.125,2.0,-0.75,1.71,3.5,3.4,3.5,1.75,Everton,Norwich,Everton_Norwich_2004
248,3.1,2.1,2.8,-0.25,2.25,3.1,3.1,-0.25,2.87,3.1,2.2,3.05,3.2,2.25,1.7,1.8,2.2,2.9,2.04,2.3,2.1,3.1,1.8,2.3,3.2,2.075,1.825,2.0,-0.25,1.71,3.0,3.2,3.2,2.0,Fulham,Aston Villa,Fulham_Aston Villa_2004
249,3.2,2.3,2.75,0.0,2.3,3.0,3.2,0.0,2.75,2.87,2.25,2.85,3.25,2.37,1.75,2.02,2.25,2.9,1.82,2.25,2.05,2.7,2.0,2.4,3.25,1.85,2.05,1.95,0.0,1.75,3.0,3.2,3.2,1.8,Man City,Newcastle,Man City_Newcastle_2004
250,3.3,4.2,1.73,0.75,4.75,1.73,3.4,0.75,1.61,1.8,4.33,1.7,3.4,4.5,1.7,2.06,5.0,1.65,1.78,5.0,2.1,1.7,2.0,4.9,3.4,1.75,2.15,2.0,0.75,1.71,3.2,3.2,3.45,1.8,Aston Villa,Arsenal,Aston Villa_Arsenal_2004
251,3.1,2.4,2.6,0.0,2.5,2.7,3.1,0.0,2.5,2.75,2.38,2.6,3.25,2.5,1.6,1.98,2.5,2.75,1.86,2.4,2.3,2.6,2.0,2.55,3.2,1.875,2.025,1.95,0.0,1.75,3.0,3.2,3.3,1.8,Crystal Palace,Bolton,Crystal Palace_Bolton_2004
252,3.4,1.5,6.0,-1.0,1.53,6.5,3.75,-1.0,6.0,7.0,1.53,7.0,3.75,1.5,1.66,2.0,1.5,7.0,1.84,1.45,2.15,5.0,1.95,1.51,3.6,1.85,2.05,1.85,-1.0,1.85,3.7,3.25,3.6,1.85,Liverpool,Fulham,Liverpool_Fulham_2004
253,4.5,1.27,10.0,-1.5,1.29,11.0,4.5,-1.5,10.0,10.0,1.25,11.0,5.0,1.28,2.0,2.02,1.25,9.0,1.82,1.3,1.8,8.5,1.78,1.3,4.75,1.85,2.05,1.71,-1.5,2.0,4.3,4.5,4.5,1.77,Man United,Birmingham,Man United_Birmingham_2004
254,2.9,1.8,4.33,-0.5,1.8,4.5,3.2,-0.75,4.5,4.5,1.73,4.85,3.4,1.8,1.65,1.76,1.8,5.0,2.08,1.7,2.2,3.8,1.95,1.77,3.3,1.875,2.025,2.0,-0.5,1.71,3.1,3.2,3.25,1.77,Middlesbrough,Blackburn,Middlesbrough_Blackburn_2004
255,3.3,1.8,4.0,-0.5,1.8,4.33,3.2,-0.5,3.75,4.5,1.8,4.35,3.4,1.8,1.7,1.98,1.8,4.0,1.86,1.85,2.1,3.8,1.86,1.83,3.4,1.85,2.05,1.95,-0.5,1.75,3.1,3.2,3.25,1.83,Newcastle,Charlton,Newcastle_Charlton_2004
256,3.1,2.2,2.8,-0.25,2.2,3.1,3.1,-0.25,3.1,3.0,2.2,3.2,3.25,2.3,1.66,1.88,2.1,3.1,1.96,2.2,2.15,2.9,1.8,2.2,3.25,2.0,1.9,1.95,-0.25,1.75,3.0,3.2,3.2,2.0,Norwich,West Brom,Norwich_West Brom_2004
257,3.3,1.75,4.33,-0.75,1.67,5.0,3.2,-0.75,4.5,5.0,1.73,4.9,3.4,1.72,1.75,1.84,1.66,4.3,2.0,1.8,2.05,4.0,1.8,1.7,3.6,2.0,1.9,1.95,-0.75,1.75,3.2,3.2,3.45,2.0,Tottenham,Portsmouth,Tottenham_Portsmouth_2004
258,5.0,1.25,11.0,-1.5,1.25,12.0,5.5,-1.75,11.0,11.0,1.2,11.0,5.5,1.25,1.9,1.76,1.2,12.0,2.08,1.2,1.9,9.0,2.0,1.27,5.0,1.925,1.975,1.75,-1.5,1.95,4.5,5.0,5.0,1.8,Chelsea,Man City,Chelsea_Man City_2004
259,3.1,2.5,2.38,0.0,2.6,2.6,3.1,0.0,2.4,2.63,2.6,2.55,3.2,2.63,1.6,2.0,2.6,2.6,1.84,2.55,2.3,2.5,2.0,2.6,3.2,1.9,2.0,2.05,0.0,1.65,3.0,3.2,3.3,1.8,Southampton,Everton,Southampton_Everton_2004
260,3.1,3.1,2.0,0.25,3.2,2.2,3.1,0.25,2.15,2.2,3.2,2.2,3.2,3.2,1.65,1.78,3.0,2.25,2.06,3.0,2.2,2.1,1.8,3.2,3.2,2.1,1.8,2.0,0.25,1.71,3.0,3.2,3.2,2.0,Birmingham,Liverpool,Birmingham_Liverpool_2004
261,3.0,1.8,3.75,-0.5,1.8,4.5,3.05,-0.5,4.0,4.5,1.8,4.5,3.4,1.8,1.67,2.08,1.83,4.55,1.76,1.8,2.15,3.8,1.89,1.83,3.3,1.8,2.1,2.0,-0.5,1.71,3.1,3.25,3.25,1.83,Blackburn,Norwich,Blackburn_Norwich_2004
262,3.1,2.1,3.5,-0.25,2.1,3.4,3.2,-0.25,3.2,3.5,1.91,3.2,3.2,2.1,1.67,2.02,2.05,3.25,1.82,2.1,2.15,3.1,2.05,2.2,3.25,1.85,2.05,2.0,-0.25,1.71,3.0,3.2,3.2,1.77,Bolton,Middlesbrough,Bolton_Middlesbrough_2004
263,3.2,4.0,1.8,0.75,4.5,1.8,3.2,0.75,1.72,1.83,4.0,1.8,3.25,4.5,1.65,2.08,4.33,1.7,1.76,5.0,2.2,1.8,1.8,4.75,3.3,1.775,2.125,2.05,0.5,1.65,3.0,3.2,3.2,1.91,Everton,Chelsea,Everton_Chelsea_2004
264,3.2,2.1,2.8,-0.25,2.25,3.1,3.2,-0.25,3.0,3.0,2.2,3.1,3.25,2.3,1.67,1.82,2.1,2.9,2.02,2.25,2.15,3.1,1.8,2.25,3.2,2.05,1.85,2.0,-0.25,1.71,3.0,3.2,3.2,2.0,Portsmouth,Aston Villa,Portsmouth_Aston Villa_2004
265,3.0,3.8,1.83,0.5,4.5,1.8,3.2,0.5,1.8,1.8,4.0,1.83,3.4,4.5,1.75,1.74,4.2,1.8,2.1,4.3,2.05,1.8,1.83,5.6,3.3,2.125,1.775,1.9,0.5,1.79,3.1,3.0,3.6,1.89,Man City,Man United,Man City_Man United_2004
266,5.5,1.25,10.0,-1.75,1.22,12.0,5.0,-1.75,12.0,13.0,1.25,12.0,5.5,1.22,2.2,1.82,1.16,10.0,2.02,1.25,1.65,9.0,1.85,1.25,5.5,2.05,1.85,1.55,-1.75,2.25,4.5,4.5,5.1,1.95,Arsenal,Crystal Palace,Arsenal_Crystal Palace_2004
267,3.2,2.2,3.0,-0.25,2.3,3.0,3.2,-0.25,2.8,3.0,2.1,2.95,3.25,2.3,1.65,1.9,2.2,2.7,1.94,2.4,2.2,3.0,1.8,2.35,3.25,2.05,1.85,2.1,-0.25,1.66,2.9,3.2,3.2,2.0,West Brom,Southampton,West Brom_Southampton_2004
268,3.1,2.1,2.88,-0.25,2.25,3.1,3.1,-0.25,3.0,3.1,2.25,3.1,3.2,2.25,1.65,1.9,2.15,2.9,1.94,2.3,2.2,3.1,1.9,2.25,3.2,1.925,1.975,2.15,-0.25,1.6,3.0,3.0,3.2,1.9,Aston Villa,Everton,Aston Villa_Everton_2004
269,3.1,2.4,2.75,0.0,2.5,2.7,3.05,0.0,2.6,2.62,2.25,2.65,3.2,2.6,1.66,1.94,2.4,2.7,1.9,2.5,2.15,2.6,1.9,2.55,3.2,1.925,1.975,2.0,0.0,1.71,3.0,3.2,3.2,1.9,Crystal Palace,Birmingham,Crystal Palace_Birmingham_2004
270,5.0,1.2,11.0,-1.5,1.22,12.0,5.35,-1.5,11.0,13.0,1.2,12.0,5.5,1.22,2.05,2.06,1.2,12.0,1.78,1.2,1.75,10.0,2.0,1.25,5.5,1.85,2.049,1.65,-1.5,2.05,5.0,5.0,5.2,1.8,Man United,Portsmouth,Man United_Portsmouth_2004
271,3.5,4.8,1.5,1.0,6.5,1.53,3.5,1.0,1.53,1.57,6.0,1.6,3.5,6.5,1.9,2.08,5.5,1.5,1.76,6.75,1.9,1.6,2.0,6.5,3.6,1.8,2.1,1.85,1.0,1.85,3.3,3.4,3.4,1.8,Southampton,Arsenal,Southampton_Arsenal_2004
272,3.3,1.9,4.0,-0.5,1.83,4.33,3.2,-0.5,4.33,5.0,1.8,4.33,3.1,1.8,1.9,2.04,1.7,4.3,1.8,1.8,1.9,3.5,1.87,1.83,3.25,1.825,2.075,1.9,-0.5,1.79,3.1,3.2,3.3,1.83,Tottenham,Fulham,Tottenham_Fulham_2004
273,3.2,1.85,3.75,-0.5,1.83,4.33,3.2,-0.5,3.5,4.33,1.8,4.2,3.1,1.9,1.65,1.9,1.9,4.6,1.94,1.75,2.2,3.6,1.82,1.91,3.25,1.95,1.95,2.0,-0.5,1.71,3.1,3.25,3.2,1.91,Middlesbrough,Charlton,Middlesbrough_Charlton_2004
274,3.2,1.9,4.0,-0.5,1.91,4.0,3.2,-0.5,3.75,4.33,1.8,3.7,3.3,1.83,1.8,1.92,1.83,3.6,1.92,1.95,2.0,3.5,1.73,2.0,3.25,1.95,1.95,1.9,-0.5,1.79,3.1,3.2,3.25,2.0,Newcastle,Bolton,Newcastle_Bolton_2004
275,3.0,2.3,2.6,0.0,2.6,2.6,3.0,,2.37,2.62,2.38,2.55,3.2,2.6,1.66,,2.7,2.65,,2.55,2.15,2.7,1.9,2.65,3.2,1.899,2.0,2.0,0.0,1.71,3.0,3.2,3.2,1.9,Norwich,Man City,Norwich_Man City_2004
276,4.2,1.33,9.0,-1.25,1.33,9.0,4.5,-1.25,8.5,9.0,1.29,9.5,4.33,1.36,2.0,1.76,1.3,9.0,2.08,1.3,1.8,7.5,1.95,1.33,4.5,2.1,1.8,1.95,-1.0,1.75,4.0,4.33,4.5,1.8,Arsenal,Portsmouth,Arsenal_Portsmouth_2004
277,3.1,2.2,2.8,-0.25,2.3,3.0,3.2,-0.25,2.87,3.0,2.2,2.95,3.25,2.3,1.65,1.84,2.2,2.9,2.0,2.25,2.2,2.9,2.2,2.35,3.2,2.0,1.9,1.71,0.0,2.0,3.0,3.2,3.2,1.6,Aston Villa,Middlesbrough,Aston Villa_Middlesbrough_2004
278,3.6,4.8,1.44,1.0,7.0,1.5,3.45,1.0,1.44,1.5,6.5,1.55,3.6,7.5,1.8,2.0,6.5,1.55,1.84,6.0,2.0,1.55,2.38,6.5,3.75,1.9,2.0,1.85,1.5,1.85,3.5,3.6,3.6,1.41,Crystal Palace,Man United,Crystal Palace_Man United_2004
279,3.1,2.3,2.75,-0.25,2.3,3.0,3.2,-0.25,2.75,3.0,2.25,3.0,3.25,2.3,1.65,1.82,2.3,2.9,2.02,2.25,2.2,2.7,2.15,2.3,3.2,2.05,1.85,1.71,0.0,2.0,3.0,3.2,3.25,1.65,Fulham,Charlton,Fulham_Charlton_2004
280,3.1,2.4,2.75,0.0,2.4,2.8,3.1,0.0,2.75,2.87,2.25,2.75,3.2,2.4,1.6,2.1,2.3,2.7,1.74,2.45,2.3,2.6,1.7,2.5,3.25,1.75,2.15,1.75,-0.25,1.95,3.0,3.2,3.2,2.05,Newcastle,Liverpool,Newcastle_Liverpool_2004
281,3.6,5.0,1.4,1.0,8.5,1.4,4.0,1.0,1.4,1.4,7.0,1.45,4.33,7.5,1.65,1.88,7.5,1.4,1.96,7.25,2.2,1.5,2.08,7.5,4.0,2.0,1.9,1.79,1.5,1.9,3.7,3.75,3.95,1.54,Norwich,Chelsea,Norwich_Chelsea_2004
282,3.1,2.4,2.6,-0.25,2.5,2.7,3.1,-0.25,2.5,2.75,2.38,2.75,3.2,2.5,1.65,1.78,2.5,2.75,2.06,2.4,2.2,2.7,2.15,2.5,3.2,2.075,1.825,1.71,0.0,2.0,2.9,3.2,3.2,1.65,Southampton,Tottenham,Southampton_Tottenham_2004
283,3.3,1.7,5.0,-0.5,1.7,5.0,3.2,-0.5,4.5,5.0,1.67,4.85,3.4,1.72,1.55,1.98,1.66,5.0,1.86,1.7,2.37,4.2,2.45,1.75,3.4,1.85,2.05,1.65,-0.25,2.05,3.2,3.2,3.35,1.5,Everton,Blackburn,Everton_Blackburn_2004
284,3.1,2.5,2.62,0.0,2.6,2.6,3.1,0.0,2.5,2.5,2.5,2.6,3.2,2.75,1.55,1.9,2.5,2.5,1.94,2.65,2.37,2.5,1.55,2.6,3.2,1.95,1.95,1.65,-0.25,2.05,3.0,2.88,3.25,2.3,West Brom,Birmingham,West Brom_Birmingham_2004
285,3.1,2.0,2.8,-0.25,2.3,3.0,3.2,-0.25,3.1,3.1,2.2,3.0,3.2,2.25,1.6,1.94,2.1,3.0,1.9,2.2,2.3,3.2,2.3,2.3,3.2,2.0,1.9,1.71,0.0,2.0,3.1,3.2,3.25,1.55,Man City,Bolton,Man City_Bolton_2004
286,5.5,1.17,12.0,-1.75,1.17,17.0,6.0,-1.75,12.0,13.0,1.17,17.0,6.0,1.2,2.1,1.94,1.16,15.0,1.9,1.15,1.7,11.0,4.45,1.17,6.0,1.9,2.0,1.71,-0.5,2.0,5.5,5.5,6.0,1.17,Chelsea,West Brom,Chelsea_West Brom_2004
287,3.2,2.2,2.8,-0.25,2.3,3.0,3.15,-0.25,2.8,2.87,2.2,2.8,3.25,2.37,1.66,1.8,2.2,2.65,2.04,2.45,2.15,2.9,1.5,2.4,3.2,2.15,1.75,2.05,-0.5,1.65,3.0,3.2,3.25,2.4,Charlton,Tottenham,Charlton_Tottenham_2004
288,3.3,1.55,5.0,-1.0,1.57,6.0,4.0,-1.0,5.5,6.5,1.62,6.0,3.5,1.57,1.66,1.88,1.57,7.25,1.96,1.4,2.15,4.8,2.25,1.57,3.6,1.975,1.925,2.05,-0.5,1.65,3.5,3.25,3.6,1.57,Liverpool,Blackburn,Liverpool_Blackburn_2004
289,3.4,4.0,1.67,0.75,4.33,1.8,3.4,0.75,1.6,1.8,5.0,1.8,3.4,4.5,1.66,2.06,4.8,1.65,1.78,5.0,2.15,1.75,1.8,4.5,3.4,1.775,2.125,1.95,0.5,1.75,3.2,3.2,3.33,1.91,Blackburn,Arsenal,Blackburn_Arsenal_2004
290,3.3,1.55,5.5,-0.75,1.57,6.0,3.4,-0.75,5.5,6.0,1.53,5.75,3.6,1.57,1.8,2.08,1.57,5.5,1.76,1.6,2.0,4.8,2.08,1.62,3.6,1.8,2.1,2.0,-0.75,1.71,3.5,3.5,3.5,1.75,Bolton,Norwich,Bolton_Norwich_2004
291,3.5,1.6,4.5,-0.75,1.67,5.5,3.4,-0.75,5.0,5.5,1.67,5.25,3.4,1.66,1.8,1.92,1.57,5.5,1.92,1.6,2.0,4.6,1.9,1.67,3.4,1.925,1.975,1.9,-0.75,1.79,3.4,3.25,3.45,1.9,Charlton,West Brom,Charlton_West Brom_2004
292,5.5,1.2,11.0,-1.75,1.2,15.0,5.5,-1.75,12.0,13.0,1.2,15.0,6.0,1.2,2.1,1.84,1.16,14.0,2.0,1.18,1.7,10.0,1.8,1.2,5.5,2.0,1.9,1.75,-1.75,1.95,5.0,5.0,5.5,2.0,Chelsea,Crystal Palace,Chelsea_Crystal Palace_2004
293,5.0,1.25,11.0,-1.5,1.25,11.0,5.5,-1.5,9.5,13.0,1.2,11.0,5.0,1.25,2.1,1.96,1.22,12.0,1.88,1.2,1.7,9.0,1.9,1.25,5.2,1.925,1.975,1.65,-1.5,2.05,4.5,5.0,5.3,1.9,Man United,Fulham,Man United_Fulham_2004
294,3.1,2.5,2.38,0.0,2.7,2.5,3.2,0.0,2.37,2.5,2.6,2.55,3.2,2.75,1.8,1.76,2.62,2.6,2.08,2.5,2.0,2.5,1.77,2.65,3.2,2.075,1.825,2.0,0.0,1.71,3.0,3.2,3.2,2.05,Portsmouth,Newcastle,Portsmouth_Newcastle_2004
295,3.2,1.85,4.0,-0.5,1.83,4.33,3.2,-0.5,3.75,4.33,1.8,4.25,3.3,1.83,1.75,1.94,1.83,4.0,1.9,1.85,2.05,3.6,1.83,1.87,3.25,1.85,2.05,2.05,-0.5,1.65,3.1,3.2,3.25,1.87,Tottenham,Man City,Tottenham_Man City_2004
296,3.0,2.3,2.75,-0.25,2.3,3.0,3.0,-0.25,2.87,3.1,2.38,3.0,3.1,2.3,1.65,1.9,2.25,3.0,1.94,2.3,2.2,2.7,1.9,2.35,3.2,1.95,1.95,2.05,-0.25,1.65,3.0,3.0,3.1,1.9,Birmingham,Aston Villa,Birmingham_Aston Villa_2004
297,3.0,1.9,4.0,-0.5,1.91,4.0,3.2,-0.5,4.0,4.33,1.8,4.0,3.1,1.9,1.6,1.94,1.83,4.3,1.9,1.8,2.3,3.5,1.79,1.91,3.25,1.9,2.0,2.15,-0.5,1.6,3.1,3.2,3.25,1.91,Liverpool,Everton,Liverpool_Everton_2004
298,3.0,1.8,4.33,-0.75,1.75,4.6,3.25,-0.75,4.2,4.5,1.73,4.25,3.4,1.8,1.7,1.7,1.8,4.5,2.14,1.75,2.1,3.8,1.84,1.87,3.4,2.15,1.75,1.95,-0.5,1.75,3.1,3.2,3.25,1.87,Middlesbrough,Southampton,Middlesbrough_Southampton_2004
299,5.5,1.2,12.0,-1.75,1.2,13.0,5.5,-1.75,12.0,13.0,1.14,13.0,6.0,1.2,2.15,1.98,1.16,12.0,1.86,1.2,1.66,10.0,1.95,1.2,6.0,1.9,2.0,1.55,-1.75,2.25,5.0,6.0,5.75,1.85,Arsenal,Norwich,Arsenal_Norwich_2004
300,3.2,2.3,2.8,0.0,2.38,2.88,3.1,-0.25,2.8,2.9,2.2,2.9,3.2,2.37,1.61,1.76,2.2,2.9,2.08,2.3,2.25,2.7,2.05,2.33,3.2,1.725,2.175,2.05,0.0,1.65,3.0,3.2,3.2,1.75,Birmingham,Tottenham,Birmingham_Tottenham_2004
301,3.2,1.9,3.75,-0.25,2.0,3.6,3.2,-0.25,3.2,3.75,1.8,3.5,3.2,2.0,1.7,2.02,2.0,3.6,1.82,1.95,2.1,3.5,2.0,2.05,3.3,1.8,2.1,2.0,-0.75,1.71,3.1,3.25,3.25,1.8,Charlton,Man City,Charlton_Man City_2004
302,3.1,2.3,2.8,0.0,2.4,2.8,3.2,0.0,2.62,2.9,2.2,2.85,3.2,2.37,1.66,2.08,2.37,2.7,1.76,2.4,2.15,2.7,2.0,2.4,3.25,1.8,2.1,2.0,0.0,1.71,3.0,3.2,3.2,1.8,Crystal Palace,Middlesbrough,Crystal Palace_Middlesbrough_2004
303,3.25,1.8,4.33,-0.5,1.75,4.6,3.2,-0.5,4.2,4.5,1.73,4.33,3.25,1.83,1.65,1.92,1.72,5.0,1.92,1.7,2.2,3.8,1.87,1.83,3.4,2.025,1.875,2.05,-0.5,1.65,3.1,3.2,3.3,1.83,Liverpool,Bolton,Liverpool_Bolton_2004
304,5.0,1.27,10.0,-1.5,1.29,10.0,4.5,-1.5,9.5,10.0,1.22,10.0,5.0,1.28,1.95,1.9,1.22,9.0,1.94,1.3,1.85,8.5,1.9,1.27,5.0,1.925,1.975,1.79,-1.5,1.9,4.3,5.0,5.0,1.9,Man United,Blackburn,Man United_Blackburn_2004
305,3.3,1.7,4.33,-0.75,1.73,4.75,3.4,-0.75,4.5,5.0,1.73,5.1,3.4,1.72,1.8,1.94,1.66,5.0,1.9,1.65,2.0,4.2,1.9,1.7,3.4,1.95,1.95,1.95,-0.75,1.75,3.2,3.2,3.3,1.9,Newcastle,Aston Villa,Newcastle_Aston Villa_2004
306,3.4,4.4,1.5,1.0,6.5,1.53,3.5,0.75,1.5,1.57,6.0,1.57,3.5,6.5,1.7,1.8,6.0,1.5,2.04,6.6,2.1,1.65,2.05,6.5,3.6,1.7,2.2,2.05,1.0,1.65,3.3,3.4,3.5,1.75,Southampton,Chelsea,Southampton_Chelsea_2004
307,3.1,1.9,3.0,-0.5,2.0,3.6,3.25,-0.25,3.5,3.4,2.1,3.5,3.25,2.1,1.66,2.06,1.95,3.75,1.78,1.9,2.15,3.5,2.0,2.05,3.3,2.1,1.8,2.0,-0.25,1.71,3.1,3.2,3.25,1.8,Fulham,Portsmouth,Fulham_Portsmouth_2004
308,3.1,2.6,2.38,0.25,2.88,2.38,3.2,0.0,2.37,2.5,2.6,2.4,3.2,2.75,1.65,1.74,2.62,2.2,2.1,3.0,2.2,2.4,2.0,2.9,3.2,1.775,2.125,2.05,0.25,1.65,3.0,3.2,3.1,1.8,West Brom,Everton,West Brom_Everton_2004
309,3.1,1.9,3.2,-0.5,1.95,3.8,3.1,-0.5,3.5,3.5,2.0,3.5,3.2,2.1,1.7,1.8,1.95,3.75,2.04,1.95,2.1,3.5,1.67,2.0,3.25,2.05,1.85,2.05,-0.5,1.65,3.1,3.2,3.2,2.0,Blackburn,Southampton,Blackburn_Southampton_2004
310,3.25,1.75,4.5,-0.5,1.73,4.75,3.4,-0.5,4.2,5.0,1.67,4.5,3.4,1.72,1.66,2.04,1.72,5.0,1.8,1.65,2.15,4.0,1.9,1.75,3.4,1.8,2.1,2.05,-0.5,1.65,3.2,3.25,3.3,1.75,Bolton,Fulham,Bolton_Fulham_2004
311,4.5,1.27,11.0,-1.5,1.22,12.0,5.5,-1.5,10.0,11.0,1.2,10.0,5.5,1.25,1.8,1.84,1.25,12.0,2.0,1.2,2.0,8.5,1.85,1.25,5.5,2.05,1.85,1.9,-1.5,1.79,4.3,5.0,5.0,1.95,Chelsea,Birmingham,Chelsea_Birmingham_2004
312,3.1,2.5,2.5,0.0,2.8,2.4,3.2,0.0,2.37,2.4,2.5,2.3,3.2,2.87,1.65,1.82,2.62,2.25,2.02,2.9,2.2,2.5,1.8,2.85,3.25,2.05,1.85,2.05,0.0,1.65,3.0,3.2,3.2,2.0,Man City,Liverpool,Man City_Liverpool_2004
313,3.3,4.0,1.73,0.75,4.75,1.73,3.4,0.75,1.61,1.8,4.33,1.72,3.1,5.0,1.9,1.88,5.0,1.65,1.96,5.0,1.9,1.75,1.9,4.7,3.4,1.95,1.95,1.85,0.75,1.85,3.2,3.2,3.3,1.9,Middlesbrough,Arsenal,Middlesbrough_Arsenal_2004
314,3.75,5.4,1.4,1.25,7.5,1.44,3.75,1.25,1.4,1.44,7.0,1.44,4.0,7.5,2.0,1.84,7.0,1.45,2.0,7.0,1.8,1.45,1.85,7.5,4.0,1.975,1.925,1.75,1.25,1.95,3.8,3.75,3.8,1.95,Norwich,Man United,Norwich_Man United_2004
315,3.2,2.3,2.75,-0.25,2.3,3.0,3.2,-0.25,2.62,3.0,2.25,2.8,3.25,2.3,1.7,1.88,2.3,2.7,1.96,2.4,2.1,2.6,1.85,2.35,3.2,2.0,1.9,2.0,-0.25,1.71,3.1,3.2,3.2,1.95,Portsmouth,Charlton,Portsmouth_Charlton_2004
316,3.2,1.8,4.0,-0.75,1.8,4.33,3.2,-0.5,4.33,4.5,1.8,4.2,3.25,1.83,1.7,2.06,1.72,4.3,1.78,1.8,2.1,3.8,1.85,1.8,3.4,2.125,1.775,2.0,-0.5,1.71,3.1,3.2,3.3,1.8,Aston Villa,West Brom,Aston Villa_West Brom_2004
