year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2010,Bayern Munich,home,ft_home,3,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,699.2
2010,Bayern Munich,home,ft_home_g<15,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,128.8
2010,Bayern Munich,home,ft_home_g<25,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,311.0
2010,Bayern Munich,home,ft_home_g<35,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,658.1
2010,Bayern Munich,home,ft_home_g>15,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,870.2
2010,Bayern Munich,home,ft_home_g>25,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,688.0
2010,Bayern Munich,home,ft_home_g>35,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,340.9
2010,Bayern Munich,total,ft_total,3,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,593.9
2010,Bayern Munich,total,ft_total_g<15,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,175.8
2010,Bayern Munich,total,ft_total_g<15,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,175.8
2010,Bayern Munich,total,ft_total_g<25,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,367.1
2010,Bayern Munich,total,ft_total_g<25,0,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,367.1
2010,Bayern Munich,total,ft_total_g<35,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,678.8
2010,Bayern Munich,total,ft_total_g<35,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,678.8
2010,Bayern Munich,total,ft_total_g>15,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,823.2
2010,Bayern Munich,total,ft_total_g>15,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,823.2
2010,Bayern Munich,total,ft_total_g>25,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,631.9
2010,Bayern Munich,total,ft_total_g>25,1,Bayern Munich_Wolfsburg_2010,2010-08-20,1,1,1,1,631.9
