year,team,home_away_total,type_rating,points,game_id,date,round_as_home,round_as_away,round_as_total,round_by_week_total,rating_initial,sum_points,rating_dynamic
2013,Arsenal,total,ft_total,0,Arsenal_Aston Villa_2013,2013-08-17,1,1,1,1,546.9,0,532
2013,Arsenal,total,ft_total,3,Fulham_Arsenal_2013,2013-08-24,1,1,2,2,546.9,3,597
2013,Arsenal,total,ft_total,3,Arsenal_Tottenham_2013,2013-09-01,2,1,3,3,546.9,6,661
2013,Arsenal,total,ft_total,3,Sunderland_Arsenal_2013,2013-09-14,2,2,4,5,546.9,9,726
2013,Arsenal,total,ft_total,3,Arsenal_Stoke_2013,2013-09-22,3,2,5,6,546.9,12,790
2013,Arsenal,total,ft_total,3,Swansea_Arsenal_2013,2013-09-28,3,3,6,7,546.9,15,855
2013,Arsenal,total,ft_total,1,West Brom_Arsenal_2013,2013-10-06,3,4,7,8,546.9,16,867
2013,Arsenal,total,ft_total,3,Arsenal_Norwich_2013,2013-10-19,4,4,8,10,546.9,19,931
2013,Arsenal,total,ft_total,3,Crystal Palace_Arsenal_2013,2013-10-26,4,5,9,11,546.9,22,996
2013,Arsenal,total,ft_total,3,Arsenal_Liverpool_2013,2013-11-02,5,5,10,12,546.9,25,1060
2013,Arsenal,total,ft_total,0,Man United_Arsenal_2013,2013-11-10,5,6,11,13,546.9,25,1046
2013,Arsenal,total,ft_total,3,Arsenal_Southampton_2013,2013-11-23,6,6,12,15,546.9,28,1111
2013,Arsenal,total,ft_total,3,Cardiff_Arsenal_2013,2013-11-30,6,7,13,16,546.9,31,1175
2013,Arsenal,total,ft_total,3,Arsenal_Hull_2013,2013-12-04,7,7,14,17,546.9,34,1240
2013,Arsenal,total,ft_total,1,Arsenal_Everton_2013,2013-12-08,8,7,15,17,546.9,35,1252
2013,Arsenal,total,ft_total,0,Man City_Arsenal_2013,2013-12-14,8,8,16,18,546.9,35,1237
2013,Arsenal,total,ft_total,1,Arsenal_Chelsea_2013,2013-12-23,9,8,17,19,546.9,36,1249
2013,Arsenal,total,ft_total,3,West Ham_Arsenal_2013,2013-12-26,9,9,18,20,546.9,39,1314
2013,Arsenal,total,ft_total,3,Newcastle_Arsenal_2013,2013-12-29,9,10,19,20,546.9,42,1378
